event_date,close_price_usd,market_cap_usd,volume_usd
2017-06-02 00:00:00 UTC,2562.54,41152717323.6675,292795886.85332465
2017-06-03 00:00:00 UTC,2556.405,41949676689,304803966.17644024
2017-06-04 00:00:00 UTC,2721.5525,41854068527.985,254469613.91820475
2017-06-05 00:00:00 UTC,2903.4438,44563721217.1875,334411829.5166427
2017-06-06 00:00:00 UTC,2716.0588,47547556371.0756,1211604496.354524
2017-06-07 00:00:00 UTC,2824.2038,44484425844.04,717931660.7865304
2017-06-08 00:00:00 UTC,2817.0638,46261410000.6806,580940070.4176636
2017-06-09 00:00:00 UTC,2937.4538,46149913864.145,393210044.6730309
2017-06-10 00:00:00 UTC,3013.7138,48127389931.89,354694237.39057237
2017-06-11 00:00:00 UTC,2701.255,49382412955.42,350197483.3404642
2017-06-12 00:00:00 UTC,2736.1888,44267424094.875,792436484.821471
2017-06-13 00:00:00 UTC,2503.40127294964,44844697932.88,410084483.665015
2017-06-14 00:00:00 UTC,2444.49371230854,41033780985.98741,565476421.7798644
2017-06-15 00:00:00 UTC,2513.81034764638,40072859209.16968,845674827.7127961
2017-06-16 00:00:00 UTC,2683.5713440378,41213920649.6624,404682134.6180688
2017-06-17 00:00:00 UTC,2577.21936114026,44001982613.919,386716359.4470909
2017-06-18 00:00:00 UTC,2620.13645139993,42262755911.74297,320439362.70244586
2017-06-19 00:00:00 UTC,2777.79265567999,42971547871.184555,307738404.7993459
2017-06-20 00:00:00 UTC,2717.00310788798,45561980141.81072,461719561.5390207
2017-06-21 00:00:00 UTC,2724.91221331707,44569583131.63903,447106675.7720245
2017-06-22 00:00:00 UTC,2737.74623109829,44703988751.351746,273815444.4663382
2017-06-23 00:00:00 UTC,2618.41673570888,44920255723.30297,187781433.42478496
2017-06-24 00:00:00 UTC,2606.8632352265,42966679003.94212,314564252.5547436
2017-06-25 00:00:00 UTC,2488.19416337737,42781394178.82268,320081172.027822
2017-06-26 00:00:00 UTC,2531.34899878484,40837922140.40968,540038332.4734977
2017-06-27 00:00:00 UTC,2575.43777025493,41550828140.55376,518735269.2034187
2017-06-28 00:00:00 UTC,2561.68143454198,42279511902.81053,351206317.75963986
2017-06-29 00:00:00 UTC,2490.75348798041,42057301540.09505,239853090.84820977
2017-06-30 00:00:00 UTC,2439.82055973389,40897674121.940735,210111037.78145665
2017-07-01 00:00:00 UTC,2518.54569431263,40066457532.22669,207555417.49021047
2017-07-02 00:00:00 UTC,2576.7146569746,41365191378.720184,226784228.5962842
2017-07-03 00:00:00 UTC,2610.99757474179,42326047726.1706,304599469.9256256
2017-07-04 00:00:00 UTC,2607.21930206989,42894251457.13055,274900590.57347757
2017-07-05 00:00:00 UTC,2612.67042830497,42836970322.05267,238310795.50144583
2017-07-06 00:00:00 UTC,2509.21820981689,42931269844.38585,175365965.04167378
2017-07-07 00:00:00 UTC,2563.19551359687,41236052946.94405,260711000.65693903
2017-07-08 00:00:00 UTC,2519.21739188349,42128232902.263275,178182801.69270346
2017-07-09 00:00:00 UTC,2363.51568155487,41409824820.38926,117876420.56676134
2017-07-10 00:00:00 UTC,2353.91066125207,38856285254.84228,387541497.1273901
2017-07-11 00:00:00 UTC,2387.32891171674,38703498121.36672,420715282.36799073
2017-07-12 00:00:00 UTC,2364.32126576467,39258160520.55891,314834432.76192206
2017-07-13 00:00:00 UTC,2228.72879099011,38884514157.240425,233041527.6837674
2017-07-14 00:00:00 UTC,2033.29108803266,36658380771.82992,320113442.0299653
2017-07-15 00:00:00 UTC,1927.09906562122,33447052810.303905,463942211.44058734
2017-07-16 00:00:00 UTC,2181.28608069932,31704152052.833904,480771847.6159585
2017-07-17 00:00:00 UTC,2303.88935545646,35890008657.39433,495170862.90144104
2017-07-18 00:00:00 UTC,2274.62136530529,37911881677.64932,729320057.5415988
2017-07-19 00:00:00 UTC,2766.82511908244,37434637985.045944,577643323.797571
2017-07-20 00:00:00 UTC,2658.07491237597,45540558047.53742,1277986817.595834
2017-07-21 00:00:00 UTC,2802.34788667742,43755767266.33141,856653849.5198456
2017-07-22 00:00:00 UTC,2731.60400741206,46136314314.91937,631346052.4370111
2017-07-23 00:00:00 UTC,2751.3470702262,44977531723.6921,532874222.83885914
2017-07-24 00:00:00 UTC,2563.74789523364,45308735082.91261,356970178.1391705
2017-07-25 00:00:00 UTC,2507.38968460757,42223997194.01208,793382308.0821117
2017-07-26 00:00:00 UTC,2649.44120113807,41300436593.94769,583046427.0953552
2017-07-27 00:00:00 UTC,2798.82931330334,43645402712.15232,438390969.56700265
2017-07-28 00:00:00 UTC,2720.10226250836,46111586171.418274,1248796319.028303
2017-07-29 00:00:00 UTC,2740.32359181287,44819837646.14303,862355190.6244134
2017-07-30 00:00:00 UTC,2871.3680152452,45158066501.84347,373175816.24998474
2017-07-31 00:00:00 UTC,2737.76379241919,47322548226.26965,438125892.5058857
2017-08-01 00:00:00 UTC,2697.8509023017,45126045890.85253,745400937.0961412
2017-08-02 00:00:00 UTC,2777.36799394604,44473195322.90027,412594211.0343428
2017-08-03 00:00:00 UTC,2845.89716230278,45788833023.80792,339104668.1906748
2017-08-04 00:00:00 UTC,3237.07069450803,46925073392.63279,368080367.5107562
2017-08-05 00:00:00 UTC,3189.7324534615,53382167034.14344,1066264901.957386
2017-08-06 00:00:00 UTC,3356.70973808691,52607099482.05991,489419318.3026005
2017-08-07 00:00:00 UTC,3410.45008044914,55367416610.36144,695546889.0949574
2017-08-08 00:00:00 UTC,3330.89782529283,56260701200.034225,803019985.1887337
2017-08-09 00:00:00 UTC,3367.90538708821,54954274834.24823,638922625.0771153
2017-08-10 00:00:00 UTC,3562.58766284089,55570438886.95547,424604065.3291264
2017-08-11 00:00:00 UTC,3800.14062506336,58788973716.33661,641330314.4333423
2017-08-12 00:00:00 UTC,4023.25452207874,62715286393.358154,988460078.2087516
2017-08-13 00:00:00 UTC,4175.69529134641,66405071142.320496,1549520790.332874
2017-08-14 00:00:00 UTC,4149.30875941234,68927834713.06955,1089626076.898878
2017-08-15 00:00:00 UTC,4262.5587912331,68500212180.10542,1908427436.1044512
2017-08-16 00:00:00 UTC,4286.91743450516,70376601817.48047,1755705435.2806149
2017-08-17 00:00:00 UTC,4097.68580247375,70778773053.66321,1774245121.0315044
2017-08-18 00:00:00 UTC,4115.21198836208,67671539511.38793,1515069151.8626456
2017-08-19 00:00:00 UTC,4001.22863247285,67968693045.18288,1710080500.024876
2017-08-20 00:00:00 UTC,3935.22993283277,66092742688.79337,551798951.9672189
2017-08-21 00:00:00 UTC,4008.41668521521,65008176478.93846,712634899.3959899
2017-08-22 00:00:00 UTC,4069.0802390251,66221496790.766624,1402352816.7446954
2017-08-23 00:00:00 UTC,4167.28917680219,67231683430.31014,801748251.0347502
2017-08-24 00:00:00 UTC,4199.89203158457,68859869628.5617,686855777.303872
2017-08-25 00:00:00 UTC,4123.51337132546,69403950803.04054,689332055.0584042
2017-08-26 00:00:00 UTC,4116.46873916326,68147140643.37593,401970264.1835565
2017-08-27 00:00:00 UTC,4216.24277330547,68038485482.57394,348607397.3713809
2017-08-28 00:00:00 UTC,4394.06343624723,69694649043.72203,652038444.4811547
2017-08-29 00:00:00 UTC,4553.80652713686,72641940495.6991,864725915.097578
2017-08-30 00:00:00 UTC,4702.93816308458,75292523274.51767,674336659.4873832
2017-08-31 00:00:00 UTC,4863.19304868405,77767841900.02457,675647444.6830037
2017-09-01 00:00:00 UTC,4556.5977768913,80428274476.4107,909131411.605347
2017-09-02 00:00:00 UTC,4632.46233076675,75367266379.22632,1475097323.458513
2017-09-03 00:00:00 UTC,4317.18518771612,76631058145.99944,1007165501.0854648
2017-09-04 00:00:00 UTC,4447.87559221093,71425022760.39119,1554585273.636073
2017-09-05 00:00:00 UTC,4592.25027789782,73598219046.08562,1626968192.530412
2017-09-06 00:00:00 UTC,4584.82027519271,75996461011.38934,1060025861.6307496
2017-09-07 00:00:00 UTC,4285.20793872097,75883474995.22142,669892692.7226958
2017-09-08 00:00:00 UTC,4245.60734112386,70933796921.03749,1477975497.7897267
2017-09-09 00:00:00 UTC,4132.6646422833,70287354161.79593,787822375.6637348
2017-09-10 00:00:00 UTC,4164.97621199409,68424784707.49242,997139675.398169
2017-09-11 00:00:00 UTC,4130.95628475182,68968724069.36708,771493043.3837389
2017-09-12 00:00:00 UTC,3883.65200134942,68415142331.638626,1062536773.8295212
2017-09-13 00:00:00 UTC,3100.66815470405,64328714659.05176,1545425745.1412098
2017-09-14 00:00:00 UTC,3587.9431219159,51366093442.36449,1950938472.0145135
2017-09-15 00:00:00 UTC,3606.27519721432,59446207725.41725,3308099534.339308
2017-09-16 00:00:00 UTC,3553.43231625865,59757602841.68003,1399781741.4877734
2017-09-17 00:00:00 UTC,4012.28582499344,58889832717.23171,846880197.8947364
2017-09-18 00:00:00 UTC,3898.93473248234,66500676482.32742,1282809663.1080554
2017-09-19 00:00:00 UTC,3858.02095060051,64629619385.94208,942656241.4373353
2017-09-20 00:00:00 UTC,3628.05858753461,63957210363.29384,676074373.1781092
2017-09-21 00:00:00 UTC,3622.1830393146,60152757874.00039,913652257.307351
2017-09-22 00:00:00 UTC,3763.41140627887,60061814860.04741,767837732.7568976
2017-09-23 00:00:00 UTC,3672.30507973319,62411285738.3069,578068211.7796992
2017-09-24 00:00:00 UTC,3866.70515274174,60907151775.202774,429544014.3865627
2017-09-25 00:00:00 UTC,3852.93520487706,64137374771.87553,800311260.7601415
2017-09-26 00:00:00 UTC,4134.21241496119,63915425115.126785,544391497.5833492
2017-09-27 00:00:00 UTC,4134.88495085993,68589320812.824844,936452128.5755136
2017-09-28 00:00:00 UTC,4130.41524600294,68609525756.87619,852500405.3533716
2017-09-29 00:00:00 UTC,4297.79117003372,68544241007.41879,829225349.3886597
2017-09-30 00:00:00 UTC,4347.57873545332,71329258156.47789,720251082.9981893
2017-10-01 00:00:00 UTC,4383.32549736353,72162524814.14323,682387248.0888995
2017-10-02 00:00:00 UTC,4319.06921246641,72763860755.0592,738468958.9611623
2017-10-03 00:00:00 UTC,4231.46418703684,71707074498.61319,760685985.6944162
2017-10-04 00:00:00 UTC,4290.38040438142,70259971867.79242,573368922.9375935
2017-10-05 00:00:00 UTC,4347.54723950876,71244448102.50621,713160614.1358172
2017-10-06 00:00:00 UTC,4405.0162007055,72202651600.90865,623863525.065278
2017-10-07 00:00:00 UTC,4562.32193109848,73165830198.24252,468192424.3612093
2017-10-08 00:00:00 UTC,4758.72164979337,75788890435.07802,771225396.3362144
2017-10-09 00:00:00 UTC,4769.47734676417,79061044585.54332,1128809802.8032467
2017-10-10 00:00:00 UTC,4807.92589489803,79249573590.62794,1134289150.2871664
2017-10-11 00:00:00 UTC,5331.61930195449,79896727838.75774,836737765.8088199
2017-10-12 00:00:00 UTC,5610.49316222874,88609513441.24539,2084912155.2398603
2017-10-13 00:00:00 UTC,5679.21622165638,93253757323.27052,3174154333.22038
2017-10-14 00:00:00 UTC,5684.04710411913,94406037193.81062,2311782991.9538355
2017-10-15 00:00:00 UTC,5728.93275055115,94500193338.09784,1665374310.9042103
2017-10-16 00:00:00 UTC,5643.85907705172,95258545426.38309,1060235879.6212636
2017-10-17 00:00:00 UTC,5592.78222421231,93855824390.12392,1106795866.7539878
2017-10-18 00:00:00 UTC,5696.38014134367,93017336298.87628,2100240729.712624
2017-10-19 00:00:00 UTC,5952.7713587923,94752516351.64404,1229468606.297799
2017-10-20 00:00:00 UTC,6043.96673129542,99030673396.69296,1843078157.467656
2017-10-21 00:00:00 UTC,6003.4640189335,100559216276.95663,1763987336.866072
2017-10-22 00:00:00 UTC,5959.98304059248,99899292227.65865,1799855389.6500697
2017-10-23 00:00:00 UTC,5550.08158528565,99188570754.3323,2039339670.519878
2017-10-24 00:00:00 UTC,5704.87480650775,92378194194.24738,2240037527.3631616
2017-10-25 00:00:00 UTC,5883.05318447111,94967978387.47089,1621897626.2100537
2017-10-26 00:00:00 UTC,5775.51666530736,97947023064.89772,1501048614.382047
2017-10-27 00:00:00 UTC,5734.30745398276,96164443214.4004,1332315431.0582082
2017-10-28 00:00:00 UTC,6123.54977135535,95484533854.62125,892992277.0600395
2017-10-29 00:00:00 UTC,6104.38870915078,101977770673.5449,1942980852.5876095
2017-10-30 00:00:00 UTC,6368.65164135745,101669814828.64809,1307795534.5842988
2017-10-31 00:00:00 UTC,6714.78898671902,106082152741.21794,1800486324.20211
2017-11-01 00:00:00 UTC,7059.7938605488,111860407349.42264,2095690342.820862
2017-11-02 00:00:00 UTC,7234.73838202036,117621545279.66476,4363333285.959415
2017-11-03 00:00:00 UTC,7390.53522652395,120546744685.76022,2826731064.9064713
2017-11-04 00:00:00 UTC,7416.26795098255,123154674357.55318,2043449643.0088456
2017-11-05 00:00:00 UTC,7103.04608116249,123596829565.80898,1942850008.834942
2017-11-06 00:00:00 UTC,7166.74137167631,118388777524.7116,2653734034.8498173
2017-11-07 00:00:00 UTC,7461.82443491069,119464110442.1775,1829995407.419026
2017-11-08 00:00:00 UTC,7186.29277509382,124396351241.9002,3478638875.179309
2017-11-09 00:00:00 UTC,6656.83969350681,119816786360.0138,2330693500.643121
2017-11-10 00:00:00 UTC,6365.39785208573,110999386930.46329,3886426125.5147686
2017-11-11 00:00:00 UTC,5866.51312938529,106146109132.28352,3148369501.39065
2017-11-12 00:00:00 UTC,6423.09140246102,97832172888.0526,6001017946.926174
2017-11-13 00:00:00 UTC,6652.21677956026,107125442451.24033,4636291555.878799
2017-11-14 00:00:00 UTC,7297.66883633256,110957725266.311,1824550614.66447
2017-11-15 00:00:00 UTC,7814.9444036566,121737427357.354,2935591360.13778
2017-11-16 00:00:00 UTC,7783.54246476388,130381304858.568,3413089663.2046
2017-11-17 00:00:00 UTC,7827.63146946899,129865386010.109,3245859431.04955
2017-11-18 00:00:00 UTC,8011.14742989044,130622715624.408,2227536660.24511
2017-11-19 00:00:00 UTC,8220.50996617654,133701043637.728,1572771188.84144
2017-11-20 00:00:00 UTC,8114.13367954416,137213053125.934,1706394365.70662
2017-11-21 00:00:00 UTC,8257.12389528835,135455116259.548,2901936853.36067
2017-11-22 00:00:00 UTC,8117.66434762603,137857431278.079,1528137247.48478
2017-11-23 00:00:00 UTC,8278.12843633886,135545106327.703,1550586714.56084
2017-11-24 00:00:00 UTC,8743.1593779107,138239984963.008,2135298893.09068
2017-11-25 00:00:00 UTC,9342.98864142167,146022669794.181,2124257198.58414
2017-11-26 00:00:00 UTC,9831.40292992241,156058041450.11,3493015606.59397
2017-11-27 00:00:00 UTC,10257.0674169803,164237026935.379,3629754499.83265
2017-11-28 00:00:00 UTC,9875.89230818829,171368281967.209,3453118781.61612
2017-11-29 00:00:00 UTC,10406.18772373,165021094137.072,10258439067.6534
2017-11-30 00:00:00 UTC,10995.7235531179,173903131019.367,7443964832.98962
2017-12-01 00:00:00 UTC,11162.5450307617,183780731163.873,5021611419.94158
2017-12-02 00:00:00 UTC,11256.7018287538,186591841366.624,3178820954.9194
2017-12-03 00:00:00 UTC,11634.9849554034,188190520506.165,5761492455.64625
2017-12-04 00:00:00 UTC,12174.2537397926,194541160318.899,3216349724.23645
2017-12-05 00:00:00 UTC,13876.4735794148,203585321680.101,3131952573.50185
2017-12-06 00:00:00 UTC,18491.1815542282,232080024191.322,5086411370.06241
2017-12-07 00:00:00 UTC,16908.0049521112,309298517515.443,16482921408.0842
2017-12-08 00:00:00 UTC,15266.4263894651,282850210542.754,24144297784.1442
2017-12-09 00:00:00 UTC,15808.5098961544,255421618137.278,7307194000.11675
2017-12-10 00:00:00 UTC,17106.5051488871,264523195368.976,10474626172.7887
2017-12-11 00:00:00 UTC,17249.920214656,286279279595.202,7710546749.544
2017-12-12 00:00:00 UTC,16525.0444892988,288713846623.762,4686094939.5687
2017-12-13 00:00:00 UTC,16865.3616648753,276619329724.168,4407769522.20181
2017-12-14 00:00:00 UTC,17978.6305581344,282355027769.183,4117594354.00804
2017-12-15 00:00:00 UTC,19665.3949272416,301031043805.055,6146229228.58011
2017-12-16 00:00:00 UTC,19423.5801532525,329315720181.841,5116192713.25694
2017-12-17 00:00:00 UTC,19188.0539569348,325311461891.215,4251128480.35423
2017-12-18 00:00:00 UTC,18174.1867596316,321409248360.935,5411492204.5264
2017-12-19 00:00:00 UTC,17059.8883502646,304459646943.618,6141309845.2726
2017-12-20 00:00:00 UTC,16355.2382257401,285821795917.542,7509260354.08289
2017-12-21 00:00:00 UTC,14084.8249267767,274043056258.078,5580926436.9909
2017-12-22 00:00:00 UTC,15241.9164656487,236028031210.852,12164204097.121
2017-12-23 00:00:00 UTC,14451.1145466743,255444795621.567,5076754666.02441
2017-12-24 00:00:00 UTC,14302.7537081839,242218743695.445,4129411907.77252
2017-12-25 00:00:00 UTC,16616.6820570844,239755987703.759,2485439206.78209
2017-12-26 00:00:00 UTC,16373.0810795739,278573473665.536,4255570625.9614
2017-12-27 00:00:00 UTC,15067.8994980567,274522325686.838,4950722889.35151
2017-12-28 00:00:00 UTC,15096.5594360709,252666630245.445,5266566467.59302
2017-12-29 00:00:00 UTC,13620.3618741461,253178163423.298,3753038183.65771
2017-12-30 00:00:00 UTC,14839.5907854184,228445816988.881,3600481281.03768
2017-12-31 00:00:00 UTC,14093.6068305274,248925602660.692,2921202870.14992
2018-01-01 00:00:00 UTC,15321.9328517642,236440337971.831,2345478673.51547
2018-01-02 00:00:00 UTC,15583.8855377593,257079617264.841,4130217904.20997
2018-01-03 00:00:00 UTC,15976.365194174,261505188675.8579,3310355625.1255913
2018-01-04 00:00:00 UTC,18336.9229801691,268124738814.99704,4217387187.5256386
2018-01-05 00:00:00 UTC,18343.6624934071,307774011688.3515,6275687595.940333
2018-01-06 00:00:00 UTC,17039.8739138488,307926110569.5282,4240919830.5153
2018-01-07 00:00:00 UTC,15900.3650216006,286074127681.1376,3044989246.796485
2018-01-08 00:00:00 UTC,15604.7234082405,266976271422.5615,5752981089.536744
2018-01-09 00:00:00 UTC,15509.2701268168,262044268423.30463,4214092201.8070655
2018-01-10 00:00:00 UTC,14050.5696063543,260474112841.8448,4969472882.941215
2018-01-11 00:00:00 UTC,14759.294629915,236008991341.7291,5833888113.053883
2018-01-12 00:00:00 UTC,15193.3148979847,247945818276.33105,4021952802.5976954
2018-01-13 00:00:00 UTC,14476.5889713691,255265724750.92688,3134247725.132476
2018-01-14 00:00:00 UTC,14411.9977069182,243252295974.26068,3336056550.553205
2018-01-15 00:00:00 UTC,11723.9135206658,242193794408.73285,3222958351.447812
2018-01-16 00:00:00 UTC,11415.3928442768,197043955228.79236,9677283153.059654
2018-01-17 00:00:00 UTC,11569.4249920858,191882616843.4473,10225958520.621689
2018-01-18 00:00:00 UTC,11758.4693327652,194496634731.3023,6558304864.2233305
2018-01-19 00:00:00 UTC,13260.2711872786,197698672432.58115,4208563477.4581575
2018-01-20 00:00:00 UTC,11703.5048628599,222978421656.46295,4520485016.427376
2018-01-21 00:00:00 UTC,10991.5950130802,196828374433.09152,4319501969.014785
2018-01-22 00:00:00 UTC,10894.0009053405,184878210439.39847,5012581424.290013
2018-01-23 00:00:00 UTC,11277.1159704489,183260375707.76193,4779406610.509539
2018-01-24 00:00:00 UTC,11225.2544568853,189730563330.7129,3582338295.944433
2018-01-25 00:00:00 UTC,11044.9072365744,188880475665.0269,3204496193.302373
2018-01-26 00:00:00 UTC,11456.2135062799,185867144988.1318,4616389063.310399
2018-01-27 00:00:00 UTC,11665.6969300847,192805209257.31415,2894314081.3753986
2018-01-28 00:00:00 UTC,11157.6638878978,196359635508.99493,2682886340.599035
2018-01-29 00:00:00 UTC,11095.2106891266,187828526722.43542,2345235501.178288
2018-01-30 00:00:00 UTC,9989.68977659669,186776632503.01825,2321424679.531806
2018-01-31 00:00:00 UTC,10158.9989293322,168188285150.7701,3804947187.2286944
2018-02-01 00:00:00 UTC,8848.53196810824,171054176272.41678,3092040552.717963
2018-02-02 00:00:00 UTC,8729.49290157177,149006623783.35233,4720684844.93855
2018-02-03 00:00:00 UTC,9080.67989585371,147020373549.69144,6689345040.715302
2018-02-04 00:00:00 UTC,8177.08755485825,152952356929.9499,3406201459.226925
2018-02-05 00:00:00 UTC,6925.04094564582,137749990386.00885,3313033449.281747
2018-02-06 00:00:00 UTC,7579.12033228556,116675077338.99216,5582367003.542307
2018-02-07 00:00:00 UTC,7730.5368916916,127711398725.15292,8952081762.670662
2018-02-08 00:00:00 UTC,8133.01516837436,130276453309.1856,4895473675.227464
2018-02-09 00:00:00 UTC,8805.81603222746,137072414370.127,3059591946.3407445
2018-02-10 00:00:00 UTC,8420.43335585625,148426652276.61075,3047462860.6905727
2018-02-11 00:00:00 UTC,8260.31592770628,141945661744.04193,3261353891.27079
2018-02-12 00:00:00 UTC,8828.99056070783,139262210904.27866,2843546022.3256407
2018-02-13 00:00:00 UTC,8560.60735643816,148867817091.7349,3059037320.097999
2018-02-14 00:00:00 UTC,9433.20589900062,144360192761.1119,2478558482.532041
2018-02-15 00:00:00 UTC,10131.7004379252,159096205749.8899,3327769003.16645
2018-02-16 00:00:00 UTC,10349.908528511,170893164334.06097,4321816582.288418
2018-02-17 00:00:00 UTC,11047.7681445165,174596746930.86346,3125399585.015104
2018-02-18 00:00:00 UTC,10447.0434492461,186387028939.3556,3847099681.0070662
2018-02-19 00:00:00 UTC,11348.9971295158,176273089483.65085,4669569838.497527
2018-02-20 00:00:00 UTC,11277.8075883507,191515030198.40115,3639169491.952344
2018-02-21 00:00:00 UTC,10581.1082214208,190333156495.57843,4531927489.396032
2018-02-22 00:00:00 UTC,9814.51927168298,178598123587.24927,4813845472.813189
2018-02-23 00:00:00 UTC,10435.819278951,165676809332.6755,4554188982.203259
2018-02-24 00:00:00 UTC,9738.3180671609,176184409579.61343,3909863447.1621194
2018-02-25 00:00:00 UTC,9639.22896440892,164425657573.1715,3457904180.8873506
2018-02-26 00:00:00 UTC,10305.3858908483,162773437539.687,2706147440.7179737
2018-02-27 00:00:00 UTC,10625.3442930069,174040572205.04404,3648353236.962063
2018-02-28 00:00:00 UTC,10261.505486571,179465518345.78177,3359853026.713941
2018-03-01 00:00:00 UTC,10849.8205646727,173340295731.23196,3200890707.6800075
2018-03-02 00:00:00 UTC,11062.3938248221,183300394811.2641,2875106850.133686
2018-03-03 00:00:00 UTC,11352.9515372156,186913380971.22192,3320799784.270086
2018-03-04 00:00:00 UTC,11314.8135425703,191848271610.8447,3201216698.2129116
2018-03-05 00:00:00 UTC,11368.8106938288,191224444831.9405,2642058868.410104
2018-03-06 00:00:00 UTC,10767.7029707982,192157912109.23315,2816161379.252727
2018-03-07 00:00:00 UTC,9973.33671540516,182018596981.2441,3633104038.181418
2018-03-08 00:00:00 UTC,9419.85589127525,168610846191.18753,5246791361.458458
2018-03-09 00:00:00 UTC,9359.03868583279,159272213929.93903,4077210410.25226
2018-03-10 00:00:00 UTC,8880.45683696115,158261222509.92957,5945062574.353488
2018-03-11 00:00:00 UTC,9525.6465864501,150183950466.53885,3214064512.0038204
2018-03-12 00:00:00 UTC,9213.20576736387,161112737963.41776,3880035080.286616
2018-03-13 00:00:00 UTC,9220.46104890763,155847364138.70865,4012396234.089851
2018-03-14 00:00:00 UTC,8306.86171464648,155988412998.05853,3587670616.2328773
2018-03-15 00:00:00 UTC,8339.35247674006,140547739109.41824,4064095761.3189025
2018-03-16 00:00:00 UTC,8348.30611430745,141112159685.45554,4523542417.328808
2018-03-17 00:00:00 UTC,7920.30472371373,141280154213.3212,3083070142.869216
2018-03-18 00:00:00 UTC,8243.8984201293,134051355456.47298,2584635873.8067417
2018-03-19 00:00:00 UTC,8678.78447863542,139543850265.14716,4366306220.481145
2018-03-20 00:00:00 UTC,8953.02090743012,146922274560.37115,4296599593.729394
2018-03-21 00:00:00 UTC,8966.80727770326,151578896647.72296,3549284525.3800125
2018-03-22 00:00:00 UTC,8739.38682397492,151829002640.12418,3075641693.1857023
2018-03-23 00:00:00 UTC,8898.32598398331,147993868900.54428,2931275912.646228
2018-03-24 00:00:00 UTC,8598.27256382772,150700375979.45636,2944970523.9208126
2018-03-25 00:00:00 UTC,8474.95956293112,145635176161.15887,2437089542.2490935
2018-03-26 00:00:00 UTC,8175.36412164119,143561577516.2717,2033702919.48872
2018-03-27 00:00:00 UTC,7840.97553188547,138501296193.9599,2973088845.146291
2018-03-28 00:00:00 UTC,7936.92061045667,132851506747.93655,2669226325.0103736
2018-03-29 00:00:00 UTC,7115.05306736173,134490619718.18982,2026726518.4304504
2018-03-30 00:00:00 UTC,6892.94879750489,120577288826.2759,3687408886.186997
2018-03-31 00:00:00 UTC,6983.83490311556,116827637941.97632,4257656290.091801
2018-04-01 00:00:00 UTC,6851.5626324977,118379144333.51514,2570269140.824065
2018-04-02 00:00:00 UTC,7082.96705061282,116151026457.10304,2653321042.872707
2018-04-03 00:00:00 UTC,7460.38986526903,120087456562.91,2263546665.073317
2018-04-04 00:00:00 UTC,6838.14997175908,126501630745.8728,2757038865.04437
2018-04-05 00:00:00 UTC,6827.65391183171,115963480723.88168,2539382813.63079
2018-04-06 00:00:00 UTC,6634.26422607895,115798887949.49156,2560765825.588999
2018-04-07 00:00:00 UTC,6888.5152484633,112530223946.1455,1838769010.2973647
2018-04-08 00:00:00 UTC,6989.74134692453,116858060827.28288,1856372076.0976524
2018-04-09 00:00:00 UTC,6797.3563824144,118589524383.72464,1415510305.2588854
2018-04-10 00:00:00 UTC,6835.92918943131,115338134466.8128,2449893657.0744987
2018-04-11 00:00:00 UTC,6923.05294735987,115998198822.54095,1535934453.119037
2018-04-12 00:00:00 UTC,7832.38506366422,117498920004.21011,1594899167.6217928
2018-04-13 00:00:00 UTC,7843.11697970508,132947295689.88963,4977460181.7575655
2018-04-14 00:00:00 UTC,7904.25376996148,133145146003.32242,3906522804.0264864
2018-04-15 00:00:00 UTC,8258.27871862465,134197432474.68475,2292557974.3790936
2018-04-16 00:00:00 UTC,8034.74083983018,140224127443.4708,2351680930.5106387
2018-04-17 00:00:00 UTC,7873.29935204793,136442851462.55026,2751175167.184618
2018-04-18 00:00:00 UTC,8100.75650737556,133717163707.92502,2490587310.5428934
2018-04-19 00:00:00 UTC,8272.29016259953,137596209731.6783,2329846332.396023
2018-04-20 00:00:00 UTC,8574.5541105751,140528730513.45245,2420862918.2626486
2018-04-21 00:00:00 UTC,8885.45235510691,145677918683.97052,494566642.8760869
2018-04-22 00:00:00 UTC,8761.38653625057,150978052237.03458,3233336287.5951567
2018-04-23 00:00:00 UTC,8878.52208836725,148887498242.42767,2486793046.784238
2018-04-24 00:00:00 UTC,9669.39327518428,150895144115.8978,2212288512.0184097
2018-04-25 00:00:00 UTC,8842.48070849375,164355270460.1129,4413125609.308054
2018-04-26 00:00:00 UTC,9220.55163183216,150313771687.72067,5526211313.634464
2018-04-27 00:00:00 UTC,8913.16895930681,156756634315.28098,3844256439.385627
2018-04-28 00:00:00 UTC,9251.13471605168,151546378059.838,2841974117.483504
2018-04-29 00:00:00 UTC,9325.34574852231,157307793395.56677,2992177513.8839774
2018-04-30 00:00:00 UTC,9199.81701222486,158587995467.58896,2829295552.10295
2018-05-01 00:00:00 UTC,9019.47688010669,156471058132.57516,2508795842.161388
2018-05-02 00:00:00 UTC,9128.79317115118,153420958990.49335,2659793537.6242156
2018-05-03 00:00:00 UTC,9535.35436759401,155297431888.8189,2179053770.239671
2018-05-04 00:00:00 UTC,9623.99647846909,162230342725.0315,1223787796.7055554
2018-05-05 00:00:00 UTC,9769.13992835381,163756390279.6549,2666625391.0794835
2018-05-06 00:00:00 UTC,9586.3075185639,166245234817.94907,2609550449.166561
2018-05-07 00:00:00 UTC,9322.08251184414,163150565946.87885,2622671634.8699694
2018-05-08 00:00:00 UTC,9124.26604747665,158670700329.9735,2773990862.0209255
